date,expiry,strike,option_type,open,high,low,close,volume
2024-03-13,2024-03-28,23350,CE,141.02,155.41,129.5,143.89,100000
2024-03-13,2024-03-28,23350,PE,45.96,50.65,42.2,46.89,100000
2024-03-13,2024-03-28,23400,CE,92.02,101.41,84.5,93.89,100000
2024-03-13,2024-03-28,23400,PE,45.96,50.65,42.2,46.89,100000
2024-03-13,2024-03-28,23450,CE,45.96,50.65,42.2,46.89,100000
2024-03-13,2024-03-28,23450,PE,48.9,53.89,44.9,49.89,100000
2024-03-13,2024-03-28,23500,CE,45.96,50.65,42.2,46.89,100000
2024-03-13,2024-03-28,23500,PE,97.9,107.89,89.9,99.89,100000
2024-03-13,2024-03-28,23550,CE,45.96,50.65,42.2,46.89,100000
2024-03-13,2024-03-28,23550,PE,146.9,161.89,134.9,149.89,100000
2024-03-13,2024-04-04,23350,CE,151.74,167.22,139.35,154.84,100000
2024-03-13,2024-04-04,23350,PE,56.68,62.46,52.05,57.84,100000
2024-03-13,2024-04-04,23400,CE,102.74,113.22,94.35,104.84,100000
2024-03-13,2024-04-04,23400,PE,56.68,62.46,52.05,57.84,100000
2024-03-13,2024-04-04,23450,CE,56.68,62.46,52.05,57.84,100000
2024-03-13,2024-04-04,23450,PE,59.62,65.7,54.75,60.84,100000
2024-03-13,2024-04-04,23500,CE,56.68,62.46,52.05,57.84,100000
2024-03-13,2024-04-04,23500,PE,108.62,119.7,99.75,110.84,100000
2024-03-13,2024-04-04,23550,CE,56.68,62.46,52.05,57.84,100000
2024-03-13,2024-04-04,23550,PE,157.62,173.7,144.75,160.84,100000
2024-03-14,2024-03-14,23400,CE,121.03,133.38,111.15,123.5,100000
2024-03-14,2024-03-14,23400,PE,23.03,25.38,21.15,23.5,100000
2024-03-14,2024-03-14,23450,CE,72.03,79.38,66.15,73.5,100000
2024-03-14,2024-03-14,23450,PE,23.03,25.38,21.15,23.5,100000
2024-03-14,2024-03-14,23500,CE,23.03,25.38,21.15,23.5,100000
2024-03-14,2024-03-14,23500,PE,23.03,25.38,21.15,23.5,100000
2024-03-14,2024-03-14,23550,CE,23.03,25.38,21.15,23.5,100000
2024-03-14,2024-03-14,23550,PE,72.03,79.38,66.15,73.5,100000
2024-03-14,2024-03-14,23600,CE,23.03,25.38,21.15,23.5,100000
2024-03-14,2024-03-14,23600,PE,121.03,133.38,111.15,123.5,100000
2024-03-14,2024-03-21,23400,CE,131.78,145.22,121.02,134.47,100000
2024-03-14,2024-03-21,23400,PE,33.78,37.22,31.02,34.47,100000
2024-03-14,2024-03-21,23450,CE,82.78,91.22,76.02,84.47,100000
2024-03-14,2024-03-21,23450,PE,33.78,37.22,31.02,34.47,100000
2024-03-14,2024-03-21,23500,CE,33.78,37.22,31.02,34.47,100000
2024-03-14,2024-03-21,23500,PE,33.78,37.22,31.02,34.47,100000
2024-03-14,2024-03-21,23550,CE,33.78,37.22,31.02,34.47,100000
2024-03-14,2024-03-21,23550,PE,82.78,91.22,76.02,84.47,100000
2024-03-14,2024-03-21,23600,CE,33.78,37.22,31.02,34.47,100000
2024-03-14,2024-03-21,23600,PE,131.78,145.22,121.02,134.47,100000
2024-03-14,2024-03-28,23400,CE,142.52,157.07,130.89,145.43,100000
2024-03-14,2024-03-28,23400,PE,44.52,49.07,40.89,45.43,100000
2024-03-14,2024-03-28,23450,CE,93.52,103.07,85.89,95.43,100000
2024-03-14,2024-03-28,23450,PE,44.52,49.07,40.89,45.43,100000
2024-03-14,2024-03-28,23500,CE,44.52,49.07,40.89,45.43,100000
2024-03-14,2024-03-28,23500,PE,44.52,49.07,40.89,45.43,100000
2024-03-14,2024-03-28,23550,CE,44.52,49.07,40.89,45.43,100000
2024-03-14,2024-03-28,23550,PE,93.52,103.07,85.89,95.43,100000
2024-03-14,2024-03-28,23600,CE,44.52,49.07,40.89,45.43,100000
2024-03-14,2024-03-28,23600,PE,142.52,157.07,130.89,145.43,100000
2024-03-14,2024-04-04,23400,CE,153.27,168.91,140.76,156.4,100000
2024-03-14,2024-04-04,23400,PE,55.27,60.91,50.76,56.4,100000
2024-03-14,2024-04-04,23450,CE,104.27,114.91,95.76,106.4,100000
2024-03-14,2024-04-04,23450,PE,55.27,60.91,50.76,56.4,100000
2024-03-14,2024-04-04,23500,CE,55.27,60.91,50.76,56.4,100000
2024-03-14,2024-04-04,23500,PE,55.27,60.91,50.76,56.4,100000
2024-03-14,2024-04-04,23550,CE,55.27,60.91,50.76,56.4,100000
2024-03-14,2024-04-04,23550,PE,104.27,114.91,95.76,106.4,100000
2024-03-14,2024-04-04,23600,CE,55.27,60.91,50.76,56.4,100000
2024-03-14,2024-04-04,23600,PE,153.27,168.91,140.76,156.4,100000
2024-03-15,2024-03-21,23450,CE,150.92,166.32,138.6,154.0,100000
2024-03-15,2024-03-21,23450,PE,32.34,35.64,29.7,33.0,100000
2024-03-15,2024-03-21,23500,CE,101.92,112.32,93.6,104.0,100000
2024-03-15,2024-03-21,23500,PE,32.34,35.64,29.7,33.0,100000
2024-03-15,2024-03-21,23550,CE,52.92,58.32,48.6,54.0,100000
2024-03-15,2024-03-21,23550,PE,32.34,35.64,29.7,33.0,100000
2024-03-15,2024-03-21,23600,CE,32.34,35.64,29.7,33.0,100000
2024-03-15,2024-03-21,23600,PE,60.76,66.96,55.8,62.0,100000
2024-03-15,2024-03-21,23650,CE,32.34,35.64,29.7,33.0,100000
2024-03-15,2024-03-21,23650,PE,109.76,120.96,100.8,112.0,100000
2024-03-15,2024-03-28,23450,CE,161.7,178.2,148.5,165.0,100000
2024-03-15,2024-03-28,23450,PE,43.12,47.52,39.6,44.0,100000
2024-03-15,2024-03-28,23500,CE,112.7,124.2,103.5,115.0,100000
2024-03-15,2024-03-28,23500,PE,43.12,47.52,39.6,44.0,100000
2024-03-15,2024-03-28,23550,CE,63.7,70.2,58.5,65.0,100000
2024-03-15,2024-03-28,23550,PE,43.12,47.52,39.6,44.0,100000
2024-03-15,2024-03-28,23600,CE,43.12,47.52,39.6,44.0,100000
2024-03-15,2024-03-28,23600,PE,71.54,78.84,65.7,73.0,100000
2024-03-15,2024-03-28,23650,CE,43.12,47.52,39.6,44.0,100000
2024-03-15,2024-03-28,23650,PE,120.54,132.84,110.7,123.0,100000
2024-03-15,2024-04-04,23450,CE,172.48,190.08,158.4,176.0,100000
2024-03-15,2024-04-04,23450,PE,53.9,59.4,49.5,55.0,100000
2024-03-15,2024-04-04,23500,CE,123.48,136.08,113.4,126.0,100000
2024-03-15,2024-04-04,23500,PE,53.9,59.4,49.5,55.0,100000
2024-03-15,2024-04-04,23550,CE,74.48,82.08,68.4,76.0,100000
2024-03-15,2024-04-04,23550,PE,53.9,59.4,49.5,55.0,100000
2024-03-15,2024-04-04,23600,CE,53.9,59.4,49.5,55.0,100000
2024-03-15,2024-04-04,23600,PE,82.32,90.72,75.6,84.0,100000
2024-03-15,2024-04-04,23650,CE,53.9,59.4,49.5,55.0,100000
2024-03-15,2024-04-04,23650,PE,131.32,144.72,120.6,134.0,100000
2024-03-15,2024-04-10,23450,CE,181.72,200.26,166.88,185.43,100000
2024-03-15,2024-04-10,23450,PE,63.14,69.58,57.98,64.43,100000
2024-03-15,2024-04-10,23500,CE,132.72,146.26,121.88,135.43,100000
2024-03-15,2024-04-10,23500,PE,63.14,69.58,57.98,64.43,100000
2024-03-15,2024-04-10,23550,CE,83.72,92.26,76.88,85.43,100000
2024-03-15,2024-04-10,23550,PE,63.14,69.58,57.98,64.43,100000
2024-03-15,2024-04-10,23600,CE,63.14,69.58,57.98,64.43,100000
2024-03-15,2024-04-10,23600,PE,91.56,100.9,84.08,93.43,100000
2024-03-15,2024-04-10,23650,CE,63.14,69.58,57.98,64.43,100000
2024-03-15,2024-04-10,23650,PE,140.56,154.9,129.08,143.43,100000
2024-03-18,2024-03-21,23550,CE,135.62,149.46,124.55,138.39,100000
2024-03-18,2024-03-21,23550,PE,27.82,30.66,25.55,28.39,100000
2024-03-18,2024-03-21,23600,CE,86.62,95.46,79.55,88.39,100000
2024-03-18,2024-03-21,23600,PE,27.82,30.66,25.55,28.39,100000
2024-03-18,2024-03-21,23650,CE,37.62,41.46,34.55,38.39,100000
2024-03-18,2024-03-21,23650,PE,27.82,30.66,25.55,28.39,100000
2024-03-18,2024-03-21,23700,CE,27.82,30.66,25.55,28.39,100000
2024-03-18,2024-03-21,23700,PE,67.02,73.86,61.55,68.39,100000
2024-03-18,2024-03-21,23750,CE,27.82,30.66,25.55,28.39,100000
2024-03-18,2024-03-21,23750,PE,116.02,127.86,106.55,118.39,100000
2024-03-18,2024-03-28,23550,CE,146.44,161.39,134.49,149.43,100000
2024-03-18,2024-03-28,23550,PE,38.64,42.59,35.49,39.43,100000
2024-03-18,2024-03-28,23600,CE,97.44,107.39,89.49,99.43,100000
2024-03-18,2024-03-28,23600,PE,38.64,42.59,35.49,39.43,100000
2024-03-18,2024-03-28,23650,CE,48.44,53.39,44.49,49.43,100000
2024-03-18,2024-03-28,23650,PE,38.64,42.59,35.49,39.43,100000
2024-03-18,2024-03-28,23700,CE,38.64,42.59,35.49,39.43,100000
2024-03-18,2024-03-28,23700,PE,77.84,85.79,71.49,79.43,100000
2024-03-18,2024-03-28,23750,CE,38.64,42.59,35.49,39.43,100000
2024-03-18,2024-03-28,23750,PE,126.84,139.79,116.49,129.43,100000
2024-03-18,2024-04-04,23550,CE,157.27,173.31,144.43,160.47,100000
2024-03-18,2024-04-04,23550,PE,49.47,54.51,45.43,50.47,100000
2024-03-18,2024-04-04,23600,CE,108.27,119.31,99.43,110.47,100000
2024-03-18,2024-04-04,23600,PE,49.47,54.51,45.43,50.47,100000
2024-03-18,2024-04-04,23650,CE,59.27,65.31,54.43,60.47,100000
2024-03-18,2024-04-04,23650,PE,49.47,54.51,45.43,50.47,100000
2024-03-18,2024-04-04,23700,CE,49.47,54.51,45.43,50.47,100000
2024-03-18,2024-04-04,23700,PE,88.67,97.71,81.43,90.47,100000
2024-03-18,2024-04-04,23750,CE,49.47,54.51,45.43,50.47,100000
2024-03-18,2024-04-04,23750,PE,137.67,151.71,126.43,140.47,100000
2024-03-18,2024-04-10,23550,CE,166.54,183.53,152.94,169.94,100000
2024-03-18,2024-04-10,23550,PE,58.74,64.73,53.94,59.94,100000
2024-03-18,2024-04-10,23600,CE,117.54,129.53,107.94,119.94,100000
2024-03-18,2024-04-10,23600,PE,58.74,64.73,53.94,59.94,100000
2024-03-18,2024-04-10,23650,CE,68.54,75.53,62.94,69.94,100000
2024-03-18,2024-04-10,23650,PE,58.74,64.73,53.94,59.94,100000
2024-03-18,2024-04-10,23700,CE,58.74,64.73,53.94,59.94,100000
2024-03-18,2024-04-10,23700,PE,97.94,107.93,89.94,99.94,100000
2024-03-18,2024-04-10,23750,CE,58.74,64.73,53.94,59.94,100000
2024-03-18,2024-04-10,23750,PE,146.94,161.93,134.94,149.94,100000
2024-03-19,2024-03-21,23550,CE,115.44,127.22,106.01,117.79,100000
2024-03-19,2024-03-21,23550,PE,26.26,28.94,24.11,26.79,100000
2024-03-19,2024-03-21,23600,CE,66.44,73.22,61.01,67.79,100000
2024-03-19,2024-03-21,23600,PE,26.26,28.94,24.11,26.79,100000
2024-03-19,2024-03-21,23650,CE,26.26,28.94,24.11,26.79,100000
2024-03-19,2024-03-21,23650,PE,35.08,38.66,32.21,35.79,100000
2024-03-19,2024-03-21,23700,CE,26.26,28.94,24.11,26.79,100000
2024-03-19,2024-03-21,23700,PE,84.08,92.66,77.21,85.79,100000
2024-03-19,2024-03-21,23750,CE,26.26,28.94,24.11,26.79,100000
2024-03-19,2024-03-21,23750,PE,133.08,146.66,122.21,135.79,100000
2024-03-19,2024-03-28,23550,CE,126.25,139.13,115.94,128.83,100000
2024-03-19,2024-03-28,23550,PE,37.07,40.85,34.04,37.83,100000
2024-03-19,2024-03-28,23600,CE,77.25,85.13,70.94,78.83,100000
2024-03-19,2024-03-28,23600,PE,37.07,40.85,34.04,37.83,100000
2024-03-19,2024-03-28,23650,CE,37.07,40.85,34.04,37.83,100000
2024-03-19,2024-03-28,23650,PE,45.89,50.57,42.14,46.83,100000
2024-03-19,2024-03-28,23700,CE,37.07,40.85,34.04,37.83,100000
2024-03-19,2024-03-28,23700,PE,94.89,104.57,87.14,96.83,100000
2024-03-19,2024-03-28,23750,CE,37.07,40.85,34.04,37.83,100000
2024-03-19,2024-03-28,23750,PE,143.89,158.57,132.14,146.83,100000
2024-03-19,2024-04-04,23550,CE,137.06,151.05,125.87,139.86,100000
2024-03-19,2024-04-04,23550,PE,47.88,52.77,43.97,48.86,100000
2024-03-19,2024-04-04,23600,CE,88.06,97.05,80.87,89.86,100000
2024-03-19,2024-04-04,23600,PE,47.88,52.77,43.97,48.86,100000
2024-03-19,2024-04-04,23650,CE,47.88,52.77,43.97,48.86,100000
2024-03-19,2024-04-04,23650,PE,56.7,62.49,52.07,57.86,100000
2024-03-19,2024-04-04,23700,CE,47.88,52.77,43.97,48.86,100000
2024-03-19,2024-04-04,23700,PE,105.7,116.49,97.07,107.86,100000
2024-03-19,2024-04-04,23750,CE,47.88,52.77,43.97,48.86,100000
2024-03-19,2024-04-04,23750,PE,154.7,170.49,142.07,157.86,100000
2024-03-19,2024-04-10,23550,CE,146.33,161.26,134.38,149.31,100000
2024-03-19,2024-04-10,23550,PE,57.15,62.98,52.48,58.31,100000
2024-03-19,2024-04-10,23600,CE,97.33,107.26,89.38,99.31,100000
2024-03-19,2024-04-10,23600,PE,57.15,62.98,52.48,58.31,100000
2024-03-19,2024-04-10,23650,CE,57.15,62.98,52.48,58.31,100000
2024-03-19,2024-04-10,23650,PE,65.97,72.7,60.58,67.31,100000
2024-03-19,2024-04-10,23700,CE,57.15,62.98,52.48,58.31,100000
2024-03-19,2024-04-10,23700,PE,114.97,126.7,105.58,117.31,100000
2024-03-19,2024-04-10,23750,CE,57.15,62.98,52.48,58.31,100000
2024-03-19,2024-04-10,23750,PE,163.97,180.7,150.58,167.31,100000
2024-03-20,2024-03-21,23550,CE,112.91,124.43,103.69,115.22,100000
2024-03-20,2024-03-21,23550,PE,24.71,27.23,22.69,25.22,100000
2024-03-20,2024-03-21,23600,CE,63.91,70.43,58.69,65.22,100000
2024-03-20,2024-03-21,23600,PE,24.71,27.23,22.69,25.22,100000
2024-03-20,2024-03-21,23650,CE,24.71,27.23,22.69,25.22,100000
2024-03-20,2024-03-21,23650,PE,34.51,38.03,31.69,35.22,100000
2024-03-20,2024-03-21,23700,CE,24.71,27.23,22.69,25.22,100000
2024-03-20,2024-03-21,23700,PE,83.51,92.03,76.69,85.22,100000
2024-03-20,2024-03-21,23750,CE,24.71,27.23,22.69,25.22,100000
2024-03-20,2024-03-21,23750,PE,132.51,146.03,121.69,135.22,100000
2024-03-20,2024-03-28,23550,CE,123.72,136.35,113.62,126.25,100000
2024-03-20,2024-03-28,23550,PE,35.52,39.15,32.62,36.25,100000
2024-03-20,2024-03-28,23600,CE,74.72,82.35,68.62,76.25,100000
2024-03-20,2024-03-28,23600,PE,35.52,39.15,32.62,36.25,100000
2024-03-20,2024-03-28,23650,CE,35.52,39.15,32.62,36.25,100000
2024-03-20,2024-03-28,23650,PE,45.32,49.95,41.62,46.25,100000
2024-03-20,2024-03-28,23700,CE,35.52,39.15,32.62,36.25,100000
2024-03-20,2024-03-28,23700,PE,94.32,103.95,86.62,96.25,100000
2024-03-20,2024-03-28,23750,CE,35.52,39.15,32.62,36.25,100000
2024-03-20,2024-03-28,23750,PE,143.32,157.95,131.62,146.25,100000
2024-03-20,2024-04-04,23550,CE,134.53,148.26,123.55,137.28,100000
2024-03-20,2024-04-04,23550,PE,46.33,51.06,42.55,47.28,100000
2024-03-20,2024-04-04,23600,CE,85.53,94.26,78.55,87.28,100000
2024-03-20,2024-04-04,23600,PE,46.33,51.06,42.55,47.28,100000
2024-03-20,2024-04-04,23650,CE,46.33,51.06,42.55,47.28,100000
2024-03-20,2024-04-04,23650,PE,56.13,61.86,51.55,57.28,100000
2024-03-20,2024-04-04,23700,CE,46.33,51.06,42.55,47.28,100000
2024-03-20,2024-04-04,23700,PE,105.13,115.86,96.55,107.28,100000
2024-03-20,2024-04-04,23750,CE,46.33,51.06,42.55,47.28,100000
2024-03-20,2024-04-04,23750,PE,154.13,169.86,141.55,157.28,100000
2024-03-20,2024-04-10,23550,CE,143.8,158.47,132.06,146.74,100000
2024-03-20,2024-04-10,23550,PE,55.6,61.27,51.06,56.74,100000
2024-03-20,2024-04-10,23600,CE,94.8,104.47,87.06,96.74,100000
2024-03-20,2024-04-10,23600,PE,55.6,61.27,51.06,56.74,100000
2024-03-20,2024-04-10,23650,CE,55.6,61.27,51.06,56.74,100000
2024-03-20,2024-04-10,23650,PE,65.4,72.07,60.06,66.74,100000
2024-03-20,2024-04-10,23700,CE,55.6,61.27,51.06,56.74,100000
2024-03-20,2024-04-10,23700,PE,114.4,126.07,105.06,116.74,100000
2024-03-20,2024-04-10,23750,CE,55.6,61.27,51.06,56.74,100000
2024-03-20,2024-04-10,23750,PE,163.4,180.07,150.06,166.74,100000
2024-03-21,2024-03-21,23550,CE,128.04,141.11,117.59,130.66,100000
2024-03-21,2024-03-21,23550,PE,23.18,25.55,21.29,23.66,100000
2024-03-21,2024-03-21,23600,CE,79.04,87.11,72.59,80.66,100000
2024-03-21,2024-03-21,23600,PE,23.18,25.55,21.29,23.66,100000
2024-03-21,2024-03-21,23650,CE,30.04,33.11,27.59,30.66,100000
2024-03-21,2024-03-21,23650,PE,23.18,25.55,21.29,23.66,100000
2024-03-21,2024-03-21,23700,CE,23.18,25.55,21.29,23.66,100000
2024-03-21,2024-03-21,23700,PE,65.32,71.99,59.99,66.66,100000
2024-03-21,2024-03-21,23750,CE,23.18,25.55,21.29,23.66,100000
2024-03-21,2024-03-21,23750,PE,114.32,125.99,104.99,116.66,100000
2024-03-21,2024-03-28,23550,CE,138.86,153.03,127.53,141.7,100000
2024-03-21,2024-03-28,23550,PE,34.0,37.47,31.23,34.7,100000
2024-03-21,2024-03-28,23600,CE,89.86,99.03,82.53,91.7,100000
2024-03-21,2024-03-28,23600,PE,34.0,37.47,31.23,34.7,100000
2024-03-21,2024-03-28,23650,CE,40.86,45.03,37.53,41.7,100000
2024-03-21,2024-03-28,23650,PE,34.0,37.47,31.23,34.7,100000
2024-03-21,2024-03-28,23700,CE,34.0,37.47,31.23,34.7,100000
2024-03-21,2024-03-28,23700,PE,76.14,83.91,69.93,77.7,100000
2024-03-21,2024-03-28,23750,CE,34.0,37.47,31.23,34.7,100000
2024-03-21,2024-03-28,23750,PE,125.14,137.91,114.93,127.7,100000
2024-03-21,2024-04-04,23550,CE,149.68,164.96,137.46,152.74,100000
2024-03-21,2024-04-04,23550,PE,44.82,49.4,41.16,45.74,100000
2024-03-21,2024-04-04,23600,CE,100.68,110.96,92.46,102.74,100000
2024-03-21,2024-04-04,23600,PE,44.82,49.4,41.16,45.74,100000
2024-03-21,2024-04-04,23650,CE,51.68,56.96,47.46,52.74,100000
2024-03-21,2024-04-04,23650,PE,44.82,49.4,41.16,45.74,100000
2024-03-21,2024-04-04,23700,CE,44.82,49.4,41.16,45.74,100000
2024-03-21,2024-04-04,23700,PE,86.96,95.84,79.86,88.74,100000
2024-03-21,2024-04-04,23750,CE,44.82,49.4,41.16,45.74,100000
2024-03-21,2024-04-04,23750,PE,135.96,149.84,124.86,138.74,100000
2024-03-21,2024-04-10,23550,CE,158.96,175.18,145.98,162.2,100000
2024-03-21,2024-04-10,23550,PE,54.1,59.62,49.68,55.2,100000
2024-03-21,2024-04-10,23600,CE,109.96,121.18,100.98,112.2,100000
2024-03-21,2024-04-10,23600,PE,54.1,59.62,49.68,55.2,100000
2024-03-21,2024-04-10,23650,CE,60.96,67.18,55.98,62.2,100000
2024-03-21,2024-04-10,23650,PE,54.1,59.62,49.68,55.2,100000
2024-03-21,2024-04-10,23700,CE,54.1,59.62,49.68,55.2,100000
2024-03-21,2024-04-10,23700,PE,96.24,106.06,88.38,98.2,100000
2024-03-21,2024-04-10,23750,CE,54.1,59.62,49.68,55.2,100000
2024-03-21,2024-04-10,23750,PE,145.24,160.06,133.38,148.2,100000
2024-03-22,2024-03-28,23600,CE,122.67,135.18,112.65,125.17,100000
2024-03-22,2024-03-28,23600,PE,32.51,35.82,29.85,33.17,100000
2024-03-22,2024-03-28,23650,CE,73.67,81.18,67.65,75.17,100000
2024-03-22,2024-03-28,23650,PE,32.51,35.82,29.85,33.17,100000
2024-03-22,2024-03-28,23700,CE,32.51,35.82,29.85,33.17,100000
2024-03-22,2024-03-28,23700,PE,40.35,44.46,37.05,41.17,100000
2024-03-22,2024-03-28,23750,CE,32.51,35.82,29.85,33.17,100000
2024-03-22,2024-03-28,23750,PE,89.35,98.46,82.05,91.17,100000
2024-03-22,2024-03-28,23800,CE,32.51,35.82,29.85,33.17,100000
2024-03-22,2024-03-28,23800,PE,138.35,152.46,127.05,141.17,100000
2024-03-22,2024-04-04,23600,CE,133.5,147.12,122.6,136.23,100000
2024-03-22,2024-04-04,23600,PE,43.34,47.76,39.8,44.23,100000
2024-03-22,2024-04-04,23650,CE,84.5,93.12,77.6,86.23,100000
2024-03-22,2024-04-04,23650,PE,43.34,47.76,39.8,44.23,100000
2024-03-22,2024-04-04,23700,CE,43.34,47.76,39.8,44.23,100000
2024-03-22,2024-04-04,23700,PE,51.18,56.4,47.0,52.23,100000
2024-03-22,2024-04-04,23750,CE,43.34,47.76,39.8,44.23,100000
2024-03-22,2024-04-04,23750,PE,100.18,110.4,92.0,102.23,100000
2024-03-22,2024-04-04,23800,CE,43.34,47.76,39.8,44.23,100000
2024-03-22,2024-04-04,23800,PE,149.18,164.4,137.0,152.23,100000
2024-03-22,2024-04-10,23600,CE,142.79,157.36,131.13,145.7,100000
2024-03-22,2024-04-10,23600,PE,52.63,58.0,48.33,53.7,100000
2024-03-22,2024-04-10,23650,CE,93.79,103.36,86.13,95.7,100000
2024-03-22,2024-04-10,23650,PE,52.63,58.0,48.33,53.7,100000
2024-03-22,2024-04-10,23700,CE,52.63,58.0,48.33,53.7,100000
2024-03-22,2024-04-10,23700,PE,60.47,66.64,55.53,61.7,100000
2024-03-22,2024-04-10,23750,CE,52.63,58.0,48.33,53.7,100000
2024-03-22,2024-04-10,23750,PE,109.47,120.64,100.53,111.7,100000
2024-03-22,2024-04-10,23800,CE,52.63,58.0,48.33,53.7,100000
2024-03-22,2024-04-10,23800,PE,158.47,174.64,145.53,161.7,100000
2024-03-22,2024-04-18,23600,CE,155.17,171.0,142.5,158.34,100000
2024-03-22,2024-04-18,23600,PE,65.01,71.64,59.7,66.34,100000
2024-03-22,2024-04-18,23650,CE,106.17,117.0,97.5,108.34,100000
2024-03-22,2024-04-18,23650,PE,65.01,71.64,59.7,66.34,100000
2024-03-22,2024-04-18,23700,CE,65.01,71.64,59.7,66.34,100000
2024-03-22,2024-04-18,23700,PE,72.85,80.28,66.9,74.34,100000
2024-03-22,2024-04-18,23750,CE,65.01,71.64,59.7,66.34,100000
2024-03-22,2024-04-18,23750,PE,121.85,134.28,111.9,124.34,100000
2024-03-22,2024-04-18,23800,CE,65.01,71.64,59.7,66.34,100000
2024-03-22,2024-04-18,23800,PE,170.85,188.28,156.9,174.34,100000
2024-03-25,2024-03-28,23650,CE,121.02,133.37,111.14,123.49,100000
2024-03-25,2024-03-28,23650,PE,27.92,30.77,25.64,28.49,100000
2024-03-25,2024-03-28,23700,CE,72.02,79.37,66.14,73.49,100000
2024-03-25,2024-03-28,23700,PE,27.92,30.77,25.64,28.49,100000
2024-03-25,2024-03-28,23750,CE,27.92,30.77,25.64,28.49,100000
2024-03-25,2024-03-28,23750,PE,32.82,36.17,30.14,33.49,100000
2024-03-25,2024-03-28,23800,CE,27.92,30.77,25.64,28.49,100000
2024-03-25,2024-03-28,23800,PE,81.82,90.17,75.14,83.49,100000
2024-03-25,2024-03-28,23850,CE,27.92,30.77,25.64,28.49,100000
2024-03-25,2024-03-28,23850,PE,130.82,144.17,120.14,133.49,100000
2024-03-25,2024-04-04,23650,CE,131.88,145.34,121.12,134.57,100000
2024-03-25,2024-04-04,23650,PE,38.78,42.74,35.62,39.57,100000
2024-03-25,2024-04-04,23700,CE,82.88,91.34,76.12,84.57,100000
2024-03-25,2024-04-04,23700,PE,38.78,42.74,35.62,39.57,100000
2024-03-25,2024-04-04,23750,CE,38.78,42.74,35.62,39.57,100000
2024-03-25,2024-04-04,23750,PE,43.68,48.14,40.12,44.57,100000
2024-03-25,2024-04-04,23800,CE,38.78,42.74,35.62,39.57,100000
2024-03-25,2024-04-04,23800,PE,92.68,102.14,85.12,94.57,100000
2024-03-25,2024-04-04,23850,CE,38.78,42.74,35.62,39.57,100000
2024-03-25,2024-04-04,23850,PE,141.68,156.14,130.12,144.57,100000
2024-03-25,2024-04-10,23650,CE,141.19,155.6,129.67,144.07,100000
2024-03-25,2024-04-10,23650,PE,48.09,53.0,44.17,49.07,100000
2024-03-25,2024-04-10,23700,CE,92.19,101.6,84.67,94.07,100000
2024-03-25,2024-04-10,23700,PE,48.09,53.0,44.17,49.07,100000
2024-03-25,2024-04-10,23750,CE,48.09,53.0,44.17,49.07,100000
2024-03-25,2024-04-10,23750,PE,52.99,58.4,48.67,54.07,100000
2024-03-25,2024-04-10,23800,CE,48.09,53.0,44.17,49.07,100000
2024-03-25,2024-04-10,23800,PE,101.99,112.4,93.67,104.07,100000
2024-03-25,2024-04-10,23850,CE,48.09,53.0,44.17,49.07,100000
2024-03-25,2024-04-10,23850,PE,150.99,166.4,138.67,154.07,100000
2024-03-25,2024-04-18,23650,CE,153.6,169.28,141.06,156.74,100000
2024-03-25,2024-04-18,23650,PE,60.5,66.68,55.56,61.74,100000
2024-03-25,2024-04-18,23700,CE,104.6,115.28,96.06,106.74,100000
2024-03-25,2024-04-18,23700,PE,60.5,66.68,55.56,61.74,100000
2024-03-25,2024-04-18,23750,CE,60.5,66.68,55.56,61.74,100000
2024-03-25,2024-04-18,23750,PE,65.4,72.08,60.06,66.74,100000
2024-03-25,2024-04-18,23800,CE,60.5,66.68,55.56,61.74,100000
2024-03-25,2024-04-18,23800,PE,114.4,126.08,105.06,116.74,100000
2024-03-25,2024-04-18,23850,CE,60.5,66.68,55.56,61.74,100000
2024-03-25,2024-04-18,23850,PE,163.4,180.08,150.06,166.74,100000
2024-03-26,2024-03-28,23700,CE,140.13,154.43,128.69,142.99,100000
2024-03-26,2024-03-28,23700,PE,26.45,29.15,24.29,26.99,100000
2024-03-26,2024-03-28,23750,CE,91.13,100.43,83.69,92.99,100000
2024-03-26,2024-03-28,23750,PE,26.45,29.15,24.29,26.99,100000
2024-03-26,2024-03-28,23800,CE,42.13,46.43,38.69,42.99,100000
2024-03-26,2024-03-28,23800,PE,26.45,29.15,24.29,26.99,100000
2024-03-26,2024-03-28,23850,CE,26.45,29.15,24.29,26.99,100000
2024-03-26,2024-03-28,23850,PE,59.77,65.87,54.89,60.99,100000
2024-03-26,2024-03-28,23900,CE,26.45,29.15,24.29,26.99,100000
2024-03-26,2024-03-28,23900,PE,108.77,119.87,99.89,110.99,100000
2024-03-26,2024-04-04,23700,CE,151.02,166.43,138.7,154.11,100000
2024-03-26,2024-04-04,23700,PE,37.34,41.15,34.3,38.11,100000
2024-03-26,2024-04-04,23750,CE,102.02,112.43,93.7,104.11,100000
2024-03-26,2024-04-04,23750,PE,37.34,41.15,34.3,38.11,100000
2024-03-26,2024-04-04,23800,CE,53.02,58.43,48.7,54.11,100000
2024-03-26,2024-04-04,23800,PE,37.34,41.15,34.3,38.11,100000
2024-03-26,2024-04-04,23850,CE,37.34,41.15,34.3,38.11,100000
2024-03-26,2024-04-04,23850,PE,70.66,77.87,64.9,72.11,100000
